Company,Value
Company A,0.3723
Company A,0.394
Company A,0.3845
Company A,0.3562
Company A,0.3629
Company A,0.4221
Company A,0.376
Company A,0.384
Company A,0.3618
Company A,0.3611
Company A,0.3903
Company A,0.3992
Company A,0.4174
Company A,0.3936
Company A,0.4076
Company A,0.3639
Company A,0.4107
Company A,0.3912
Company A,0.3917
Company A,0.3968
Company A,0.4046
Company A,0.3845
Company A,0.398
Company A,0.4104
Company A,0.3995
Company A,0.3556
Company A,0.3551
Company A,0.4157
Company A,0.3968
Company A,0.3656
Company A,0.415
Company A,0.3755
Company A,0.3697
Company A,0.3635
Company A,0.3492
Company A,0.3716
Company A,0.4062
Company A,0.4081
Company A,0.4081
Company A,0.3841
Company A,0.4162
Company A,0.3646
Company A,0.391
Company A,0.3808
Company A,0.3585
Company A,0.3861
Company A,0.3882
Company A,0.3829
Company A,0.3902
Company A,0.4034
Company A,0.3916
Company A,0.3963
Company A,0.3591
Company A,0.3789
Company A,0.4156
Company A,0.3664
Company A,0.3912
Company A,0.3759
Company A,0.3977
Company A,0.378
Company A,0.4204
Company A,0.3923
Company A,0.3662
Company A,0.3961
Company A,0.3763
Company A,0.37
Company A,0.3782
Company A,0.3972
Company A,0.354
Company A,0.3836
Company A,0.399
Company A,0.3722
Company A,0.3425
Company A,0.3831
Company A,0.4068
Company A,0.3849
Company A,0.3625
Company A,0.3534
Company A,0.3751
Company A,0.3734
Company A,0.3931
Company A,0.3734
Company A,0.3782
Company A,0.3664
Company A,0.384
Company A,0.4012
Company A,0.363
Company A,0.3968
Company A,0.4056
Company A,0.3663
Company A,0.3678
Company A,0.3933
Company A,0.3902
Company A,0.3936
Company A,0.3634
Company A,0.4136
Company A,0.4101
Company A,0.3738
Company A,0.3924
Company A,0.4006
Company A,0.396
Company A,0.377
Company A,0.3594
Company A,0.388
Company A,0.3838
Company A,0.4111
Company A,0.4046
Company A,0.3629
Company A,0.3856
Company A,0.3946
Company A,0.4225
Company A,0.3877
Company A,0.3946
Company A,0.351
Company A,0.3666
Company A,0.3827
Company A,0.4106
Company A,0.3634
Company A,0.382
Company A,0.3356
Company A,0.3606
Company A,0.3471
Company A,0.3718
Company A,0.3972
Company A,0.391
Company A,0.3751
Company A,0.4114
Company A,0.349
Company A,0.3555
Company A,0.3828
Company A,0.3797
Company A,0.405
Company A,0.3465
Company A,0.3886
Company A,0.3921
Company A,0.3859
Company A,0.3901
Company A,0.374
Company A,0.3694
Company B,0.2178
Company B,0.2255
Company B,0.2321
Company B,0.2578
Company B,0.2659
Company B,0.2124
Company B,0.2327
Company B,0.2094
Company B,0.2003
Company B,0.2242
Company B,0.2069
Company B,0.2426
Company B,0.164
Company B,0.2631
Company B,0.2014
Company B,0.1981
Company B,0.2098
Company B,0.2052
Company B,0.203
Company B,0.2407
Company B,0.2323
Company B,0.2562
Company B,0.2419
Company B,0.2049
Company B,0.247
Company B,0.1984
Company B,0.2639
Company B,0.2728
Company B,0.2841
Company B,0.2491
Company B,0.2925
Company B,0.2598
Company B,0.2398
Company B,0.2377
Company B,0.2304
Company B,0.2149
Company B,0.2511
Company B,0.2475
Company B,0.1902
Company B,0.2552
Company B,0.2109
Company B,0.2493
Company B,0.2405
Company B,0.2605
Company B,0.2516
Company B,0.2362
Company B,0.2054
Company B,0.2122
Company B,0.2464
Company B,0.2296
Company B,0.2473
Company B,0.2332
Company B,0.266
Company B,0.2391
Company B,0.1796
Company B,0.2606
Company B,0.1871
Company B,0.2554
Company B,0.3317
Company B,0.2386
Company B,0.2028
Company B,0.2295
Company B,0.2842
Company B,0.2431
Company B,0.211
Company B,0.2864
Company B,0.2226
Company B,0.2333
Company B,0.2531
Company B,0.2265
Company B,0.2281
Company B,0.1865
Company B,0.2431
Company B,0.2269
Company B,0.2178
Company B,0.2467
Company B,0.2638
Company B,0.2616
Company B,0.2869
Company B,0.2333
Company B,0.2313
Company B,0.2442
Company B,0.2322
Company B,0.2374
Company B,0.2127
Company B,0.222
Company B,0.2824
Company B,0.2353
Company B,0.2295
Company B,0.257
Company B,0.2398
Company B,0.1998
Company B,0.1912
Company B,0.233
Company B,0.2134
Company B,0.2256
Company B,0.2736
Company B,0.222
Company B,0.2395
Company B,0.2325
Company B,0.2069
Company B,0.2022
Company B,0.2174
Company B,0.2335
Company B,0.2257
Company B,0.1598
Company B,0.2035
Company B,0.2694
Company B,0.2173
Company B,0.2835
Company B,0.23
Company B,0.2452
Company B,0.2196
Company B,0.2602
Company B,0.2511
Company B,0.2256
Company B,0.2234
Company B,0.1788
Company B,0.2483
Company B,0.2218
Company B,0.2074
Company B,0.2152
Company B,0.2162
Company B,0.1985
Company B,0.2669
Company B,0.1758
Company B,0.2448
Company B,0.1914
Company B,0.2319
Company B,0.2281
Company B,0.2324
Company B,0.1808
Company B,0.3206
Company B,0.2924
Company B,0.2247
Company B,0.2702
Company B,0.2831
Company B,0.2158
Company B,0.196
Company B,0.2681
Company B,0.2526
Company B,0.2335
Company B,0.2531
Company B,0.2228
Company B,0.2612
Company B,0.2072
Company B,0.1707
Company B,0.2316
Company B,0.2709
Company B,0.2081
Company B,0.2267
Company B,0.1787
Company B,0.2396
Company B,0.2373
Company B,0.2613
Company B,0.2125
Company B,0.288
Company B,0.2135
Company B,0.3036
Company B,0.2387
Company B,0.2587
Company B,0.2522
Company B,0.2253
Company B,0.207
Company B,0.214
Company B,0.2067
Company B,0.2223
Company B,0.192
Company B,0.2545
Company B,0.288
Company B,0.2163
Company B,0.242
Company B,0.2017
Company B,0.2355
Company B,0.2538
Company B,0.2
Company B,0.2709
Company B,0.2403
Company B,0.2404
Company B,0.2288
Company B,0.1923
Company B,0.2735
Company B,0.2311
Company B,0.2304
Company B,0.2105
Company B,0.2516
Company B,0.2446
Company B,0.2422
Company B,0.2966
Company B,0.2151
Company B,0.2262
Company B,0.2679
Company B,0.1526
Company B,0.2369
Company B,0.2916
Company B,0.2386
Company B,0.1828
Company B,0.17
Company B,0.1896
Company B,0.2512
Company B,0.2196
Company B,0.2358
Company B,0.2378
Company B,0.2361
Company B,0.2204
Company B,0.2379
Company B,0.2564
Company B,0.232
Company B,0.2183
Company B,0.2644
Company B,0.2566
Company B,0.233
Company B,0.256
Company B,0.2196
Company B,0.2795
Company B,0.2088
Company B,0.2318
Company B,0.2077
Company B,0.2449
Company B,0.2391
Company B,0.2395
Company B,0.1863
Company B,0.2443
Company B,0.2728
Company B,0.243
Company B,0.1859
Company B,0.2007
Company B,0.1587
Company B,0.2167
Company B,0.2584
Company B,0.255
Company B,0.1971
Company B,0.2536
Company B,0.2407
Company B,0.2402
Company B,0.1881
Company B,0.1908
Company B,0.2398
Company B,0.2383
Company B,0.211
Company B,0.2195
Company B,0.2009
Company B,0.2072
Company B,0.2665
Company B,0.2329
Company B,0.2672
Company B,0.255
Company B,0.2615
Company B,0.1878
Company B,0.238
Company B,0.2263
Company B,0.2532
Company B,0.2397
Company B,0.2108
Company B,0.2096
Company B,0.1868
Company B,0.2743
Company B,0.2355
Company B,0.2602
Company B,0.2338
Company B,0.224
Company B,0.2371
Company B,0.2272
Company B,0.237
Company B,0.2576
Company B,0.1938
Company B,0.1991
Company B,0.1862
Company B,0.197
Company B,0.2625
Company B,0.2858
Company B,0.2334
Company B,0.2248
Company B,0.2295
Company B,0.2364
Company B,0.2655
Company B,0.2173
Company B,0.1853
Company B,0.2476
Company B,0.2108
Company B,0.2323
Company B,0.1973
Company B,0.1963
Company B,0.2336
Company B,0.2243
Company B,0.2212
Company B,0.2038
Company B,0.2058
Company B,0.2536
Company B,0.2381
Company B,0.2621
Company B,0.1751
Company B,0.2029
Company B,0.2492
Company B,0.1846
Company B,0.2109
Company B,0.2277
Company B,0.2318
Company B,0.2581
Company B,0.3009
Company B,0.2561
Company B,0.2517
Company B,0.264
Company B,0.2375
Company B,0.1791
Company B,0.2004
Company B,0.2515
Company B,0.2392
Company B,0.1861
Company B,0.1955
Company B,0.2469
Company B,0.2652
Company B,0.2096
Company B,0.2296
Company B,0.2334
Company B,0.2602
Company B,0.2564
Company B,0.231
Company B,0.246
Company B,0.2552
Company B,0.25
Company B,0.1958
Company B,0.2477
Company B,0.2437
Company B,0.2378
Company B,0.2354
Company B,0.2011
Company B,0.2348
Company B,0.2173
Company B,0.2168
Company B,0.1989
Company B,0.2335
Company B,0.2271
Company B,0.2377
Company B,0.1767
Company B,0.2332
Company B,0.252
Company B,0.2236
Company B,0.1725
Company B,0.2182
Company B,0.1592
Company B,0.2801
Company B,0.1826
Company B,0.1807
Company B,0.2593
Company B,0.2475
Company B,0.2125
Company B,0.2782
Company B,0.191
Company B,0.2332
Company B,0.2505
Company B,0.177
Company B,0.1993
Company B,0.206
Company B,0.2478
Company B,0.309
Company B,0.2203
Company B,0.1947
Company B,0.2626
Company B,0.2057
Company B,0.1793
Company B,0.1864
Company B,0.2017
Company B,0.254
Company B,0.196
Company B,0.2359
Company B,0.2515
Company B,0.1903
Company B,0.2238
Company B,0.2531
Company B,0.2047
Company B,0.2391
Company B,0.2406
Company B,0.2834
Company B,0.2511
Company B,0.212
Company B,0.2397
Company B,0.2263
Company B,0.1773
Company B,0.222
Company B,0.2183
Company B,0.2576
Company B,0.1993
Company B,0.2231
Company B,0.2495
Company B,0.2151
Company B,0.223
Company B,0.2254
Company B,0.2181
Company B,0.2297
Company B,0.2173
Company B,0.2766
Company B,0.2309
Company B,0.2317
Company B,0.2468
Company B,0.2163
Company B,0.1987
Company B,0.2428
Company B,0.2249
Company B,0.2398
Company B,0.2327
Company B,0.1967
Company B,0.2557
Company B,0.2374
Company B,0.2109
Company B,0.2114
Company B,0.2466
Company B,0.282
Company B,0.2134
Company B,0.2165
Company B,0.1978
Company B,0.2674
Company B,0.2234
Company B,0.2088
Company B,0.2458
Company B,0.2277
Company B,0.1836
Company B,0.2687
Company B,0.2168
Company B,0.2251
Company B,0.2513
Company B,0.2724
Company B,0.2356
Company B,0.2284
Company B,0.1946
Company B,0.1977
Company B,0.2611
Company B,0.2533
Company B,0.1863
Company B,0.2566
Company B,0.2043
Company B,0.1989
Company B,0.2207
Company B,0.2151
Company B,0.2177
Company B,0.2237
Company B,0.2407
Company B,0.1666
Company B,0.2346
Company B,0.2303
Company B,0.2016
Company B,0.2291
Company B,0.2152
Company B,0.2203
Company B,0.2877
Company B,0.1856
Company B,0.2369
Company B,0.1697
Company B,0.2615
Company B,0.2126
Company B,0.2065
Company B,0.2327
Company B,0.2128
Company B,0.2376
Company B,0.2551
Company B,0.2025
Company B,0.1937
Company B,0.2944
Company B,0.174
Company B,0.2418
Company B,0.2134
Company B,0.2585
Company B,0.1976
Company B,0.221
Company B,0.2265
Company B,0.2186
Company B,0.2273
Company B,0.2282
Company B,0.1778
Company B,0.2268
Company B,0.272
Company B,0.2299
Company B,0.1993
Company B,0.254
Company B,0.2576
Company B,0.2281
Company B,0.2206
Company B,0.1919
Company B,0.2132
Company B,0.2477
Company B,0.1955
Company B,0.2304
Company B,0.2332
Company B,0.1761
Company B,0.2001
Company B,0.1629
Company B,0.2469
Company B,0.2303
Company B,0.2529
Company B,0.2182
Company B,0.2121
Company B,0.2169
Company B,0.2952
Company B,0.2039
Company B,0.2477
Company B,0.2108
Company B,0.1952
Company B,0.23
Company B,0.2421
Company B,0.2359
Company B,0.2219
Company B,0.2527
Company B,0.2308
Company B,0.3251
Company B,0.2277
Company B,0.2162
Company B,0.2623
Company B,0.2117
Company B,0.2801
Company B,0.2044
Company B,0.1935
Company B,0.1839
Company B,0.2244
Company B,0.2034
Company B,0.2237
Company B,0.2688
Company B,0.227
Company B,0.2294
Company B,0.1713
Company B,0.2401
Company B,0.2266
Company B,0.2444
Company B,0.2543
Company B,0.2157
Company B,0.2066
Company B,0.2237
Company B,0.2042
Company B,0.2489
Company B,0.2944
Company B,0.2365
Company B,0.2251
Company B,0.2113
Company B,0.2184
Company B,0.243
Company B,0.2594
Company B,0.2627
Company B,0.1868
Company B,0.223
Company B,0.1955
Company B,0.2254
Company B,0.2875
Company B,0.2322
Company B,0.2186
Company B,0.235
Company B,0.2621
Company B,0.2413
Company B,0.1974
Company B,0.1753
Company B,0.1996
Company B,0.2478
Company B,0.215
Company B,0.2016
Company B,0.2925
Company B,0.2356
Company B,0.2346
Company B,0.2116
Company B,0.2365
Company B,0.2713
Company B,0.2065
Company B,0.2283
Company B,0.2363
Company B,0.1604
Company B,0.2641
Company B,0.225
Company B,0.2438
Company B,0.2512
Company B,0.1962
Company B,0.2689
Company B,0.2249
Company B,0.189
Company B,0.2612
Company B,0.3011
Company B,0.2337
Company B,0.1728
Company B,0.2181
Company B,0.1877
Company B,0.2586
Company B,0.1883
Company B,0.2529
Company B,0.2255
Company B,0.2266
Company B,0.2115
Company B,0.2355
Company B,0.2852
Company B,0.216
Company B,0.2607
Company B,0.246
Company B,0.2312
Company B,0.2502
Company B,0.2034
Company B,0.2334
Company B,0.2051
Company B,0.2215
Company B,0.2444
Company B,0.2372
Company B,0.2064
Company B,0.2294
Company B,0.2764
Company B,0.2539
Company B,0.2191
Company B,0.1967
Company B,0.2448
Company B,0.2748
Company B,0.2127
Company B,0.2528
Company B,0.2104
Company B,0.2201
Company B,0.3015
Company B,0.2164
Company B,0.2091
Company B,0.2215
Company B,0.2257
Company B,0.2259
Company B,0.1933
Company B,0.2292
Company B,0.228
Company B,0.2691
Company B,0.2142
Company B,0.2098
Company B,0.2366
Company B,0.1934
Company B,0.226
Company B,0.26
Company B,0.227
Company B,0.3006
Company B,0.2271
Company B,0.2725
Company B,0.2083
Company B,0.2202
Company B,0.2485
Company B,0.2391
Company B,0.2225
Company B,0.1826
Company B,0.2145
Company B,0.1901
Company B,0.219
Company B,0.2836
Company B,0.21
Company B,0.2135
Company B,0.2209
Company B,0.294
Company B,0.144
Company B,0.2281
Company B,0.2237
Company B,0.2421
Company B,0.2286
Company B,0.2041
Company B,0.2637
Company B,0.281
Company B,0.2404
Company B,0.2567
Company B,0.2408
Company B,0.1978
Company B,0.2088
Company B,0.1977
Company B,0.1665
Company B,0.2098
Company B,0.2575
Company B,0.1938
Company B,0.1948
Company B,0.1592
Company B,0.2389
Company B,0.2765
Company B,0.2017
Company B,0.2413
Company B,0.2417
Company B,0.2062
Company B,0.2074
Company B,0.1923
Company B,0.2084
Company B,0.2126
Company B,0.2204
Company B,0.1905
Company B,0.2349
Company B,0.2139
Company B,0.1964
Company B,0.2159
Company B,0.1787
Company B,0.207
Company B,0.2612
Company B,0.1598
Company B,0.1542
Company B,0.2157
Company B,0.2147
Company B,0.2414
Company B,0.228
Company B,0.2349
Company B,0.2765
Company B,0.2498
Company B,0.2522
Company B,0.2466
Company B,0.1388
Company B,0.2192
Company B,0.1487
Company B,0.2419
Company B,0.2597
Company B,0.2441
Company B,0.2187
Company B,0.2021
Company B,0.2012
Company B,0.2217
Company B,0.211
Company B,0.2081
Company B,0.2287
Company B,0.2388
Company B,0.2255
Company B,0.2272
Company B,0.1842
Company B,0.2365
Company B,0.202
Company B,0.1904
Company B,0.1996
Company B,0.1913
Company B,0.1747
Company B,0.2429
Company B,0.2299
Company B,0.2331
Company B,0.2308
Company B,0.2329
Company B,0.2251
Company B,0.2797
Company B,0.2369
Company B,0.2031
Company B,0.2513
Company B,0.1932
Company B,0.2221
Company B,0.2527
Company B,0.2299
Company B,0.2404
Company B,0.2305
Company B,0.2405
Company B,0.2198
Company B,0.2276
Company B,0.2405
Company B,0.2224
Company B,0.243
Company B,0.1948
Company B,0.2304
Company B,0.2005
Company B,0.2425
Company B,0.2034
Company B,0.2327
Company B,0.2503
Company B,0.2269
Company B,0.235
Company B,0.1891
Company B,0.224
Company B,0.2633
Company B,0.2006
Company B,0.1793
Company B,0.2093
Company B,0.2221
Company B,0.2384
Company B,0.2348
Company B,0.1761
Company B,0.1748
Company B,0.2621
Company B,0.3333
Company B,0.216
Company B,0.2529
Company B,0.1789
Company B,0.2447
Company B,0.2432
Company B,0.2074
Company B,0.2541
Company B,0.2277
Company B,0.2533
Company B,0.2012
Company B,0.2154
Company B,0.2688
Company B,0.2354
Company B,0.216
Company B,0.2112
Company B,0.2589
Company B,0.2513
Company B,0.2112
Company B,0.2346
Company B,0.2469
Company B,0.2149
Company B,0.2136
Company B,0.2563
Company B,0.239
Company B,0.2378
Company B,0.1726
Company B,0.2233
Company B,0.1901
Company B,0.2556
Company B,0.2084
Company B,0.2037
Company B,0.2334
Company B,0.2732
Company B,0.2262
Company B,0.1865
Company B,0.197
Company B,0.1931
Company B,0.2089
Company B,0.1822
Company B,0.2217
Company B,0.2224
Company B,0.2096
Company B,0.2123
Company B,0.253
Company B,0.2008
Company B,0.2551
Company B,0.272
Company B,0.1856
Company B,0.2377
Company B,0.2056
Company B,0.2692
Company B,0.2169
Company B,0.2779
Company B,0.2337
Company B,0.2187
Company B,0.2324
Company B,0.238
Company B,0.287
Company B,0.2467
Company B,0.2337
Company B,0.2385
Company B,0.2471
Company B,0.2353
Company B,0.2252
Company B,0.194
Company B,0.1635
Company B,0.2476
Company B,0.2072
Company B,0.2334
Company B,0.1979
Company B,0.2304
Company B,0.2175
Company B,0.2731
Company B,0.1847
Company B,0.1455
Company B,0.1812
Company B,0.2493
Company B,0.2475
Company B,0.2631
Company B,0.2228
Company B,0.2377
Company B,0.2572
Company B,0.1927
Company B,0.22
Company B,0.2288
Company B,0.2383
Company B,0.2138
Company B,0.1651
Company B,0.1873
Company B,0.1982
Company B,0.223
Company B,0.2217
Company B,0.2646
Company B,0.2651
Company B,0.198
Company B,0.2215
Company B,0.2942
Company B,0.2281
Company B,0.2892
Company B,0.2096
Company B,0.2167
Company B,0.2885
Company B,0.2267
Company B,0.2353
Company B,0.2378
Company B,0.2194
Company B,0.1975
Company B,0.236
Company B,0.1904
Company B,0.2431
Company B,0.2442
Company B,0.2691
Company B,0.2217
Company B,0.2722
Company B,0.2637
Company B,0.2142
Company B,0.243
Company B,0.2091
Company B,0.2302
Company B,0.239
Company B,0.2522
Company B,0.2287
Company B,0.2216
Company B,0.2363
Company B,0.2428
Company B,0.2274
Company B,0.2165
Company B,0.2536
Company B,0.239
Company B,0.2059
Company B,0.2589
Company B,0.2659
Company B,0.2414
Company B,0.2999
Company B,0.2436
Company B,0.2214
Company B,0.2097
Company B,0.2408
Company B,0.188
Company B,0.2158
Company B,0.2437
Company B,0.2709
Company B,0.2453
Company B,0.2466
Company B,0.229
Company B,0.2303
Company B,0.2545
Company B,0.1926
Company B,0.2373
Company B,0.1907
Company B,0.2422
Company B,0.1976
Company B,0.2615
Company B,0.2174
Company B,0.3063
Company B,0.2448
Company B,0.2137
Company B,0.2282
Company B,0.2624
Company B,0.1541
Company B,0.2009
Company B,0.2489
Company B,0.2543
Company B,0.2185
Company B,0.2038
Company B,0.2801
Company B,0.2167
Company B,0.2176
Company B,0.246
Company B,0.2819
Company B,0.2018
Company B,0.21
Company B,0.238
Company B,0.2082
Company B,0.1971
Company B,0.2317
Company B,0.2494
Company B,0.1948
Company B,0.2567
Company B,0.2427
Company B,0.1857
Company B,0.2345
Company B,0.1922
Company B,0.2921
Company B,0.2305
Company B,0.2336
Company B,0.233
Company B,0.2603
Company B,0.1651
Company B,0.2417
Company B,0.2213
Company B,0.2585
Company B,0.2361
Company B,0.2024
Company B,0.2134
Company B,0.1908
